Index	Field_ID	Sample_ID	Site_ID	UTM_Zone	UTM_Easting	UTM_Northing	Location_vs_WWTP	Sample_Type	Sample_Label	Taxon	FFG	Analysis_Type	Temperature	DO	Conductivity	TDS	pH	NH4	NH3	Collection_Date	Researcher	Crew	Scribe
358	Water-EIT-2	KK974	DSW1	17	542619.24	4813514.68	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
359	Water-EIT-3	KK975	DSW1	17	542619.24	4813514.68	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
360	Water-FWY-1	KK976	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
361	Water-FWY-2	KK977	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
362	Water-FWY-3	KK978	DSW2	17	548640.78	4810377.83	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
363	Water-DN-1	KK979	G3	17	546110.62	4805639.91	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
364	Water-DN-2	KK980	G3	17	546110.62	4805639.91	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
365	Water-DN-3	KK981	G3	17	546110.62	4805639.91	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
366	Water-HR-1	KK982	DSW3	17	545947.49	4806471.76	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
367	Water-HR-2	KK983	DSW3	17	545947.49	4806471.76	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
368	Water-HR-3	KK984	DSW3	17	545947.49	4806471.76	Downstream_Waterloo	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
369	Water-PT1-1	KK985	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
370	Water-PT1-2	KK986	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
371	Water-PT1-3	KK987	DSK1	17	547328.7	4805154.73	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
372	Water-PT2-1	KK988	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
373	Water-PT2-2	KK989	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
374	Water-PT2-3	KK990	DSK2	17	548162.54	4804944.67	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
375	Water-JN-1	KK991	J1	17	551613.29	4803797.83	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
376	Water-JN-2	KK992	J1	17	551613.29	4803797.83	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
377	Water-JN-3	KK993	J1	17	551613.29	4803797.83	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
378	Water-BLR-1	KK994	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
379	Water-BLR-2	KK995	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
380	Water-BLR-3	KK996	DSK3	17	549676.09	4804091.82	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
381	Water-GM-1	KK997	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
382	Water-GM-2	KK998	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
383	Water-GM-3	KK999	DSK4	17	552945.26	4791714.72	Downstream_Kitchener	Water	Water			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
384	Water-WAT-1	KK1000	WAT	17	541873.12	4814193.55	Waterloo_WWTP	Effluent	W-WWTP			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
385	Water-WAT-2	KK1001	WAT	17	541873.12	4814193.55	Waterloo_WWTP	Effluent	W-WWTP			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
386	Water-WAT-3	KK1002	WAT	17	541873.12	4814193.55	Waterloo_WWTP	Effluent	W-WWTP			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
387	Water-KIT-1	KK1003	KIT	17	546716.63	4805276.1	Kitchener_WWTP	Effluent	K-WWTP			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
388	Water-KIT-2	KK1004	KIT	17	546716.63	4805276.1	Kitchener_WWTP	Effluent	K-WWTP			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
389	Water-KIT-3	KK1005	KIT	17	546716.63	4805276.1	Kitchener_WWTP	Effluent	K-WWTP			Microbiome								2019-03-29	Elise Millar	"Elise Millar, Victoria Restivo, Kirsten Nikel, Leslie Bragg, Erin Ford, Sondus Jamal, Hadi Dhiyebi, Nivetha Srikanthan, Danielle Simons"	"Elise Millar, Victoria Restivo"
390	Mussel-NEG-1	KKNEG	NA	NA	NA	NA	NA	Negative	Neg-1			Microbiome								NA	Elise Millar	NA	NA
391	Mussel-NEG-2	KKneg2	NA	NA	NA	NA	NA	Negative	Neg-2			Microbiome								NA	Elise Millar	NA	NA
